Date,Package Name,Daily Device Installs,Daily Device Uninstalls,Daily Device Upgrades,Total User Installs,Daily User Installs,Daily User Uninstalls,Active Device Installs,Install events,Update events,Uninstall events,Daily Average Rating,Total Average Rating,Daily Crashes,Daily ANRs
2/15/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,26314,0,0,0,24606,31431,905689,32670,263,31636,3.5,3.9212,161,185
2/16/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23647,0,0,0,22059,28264,903308,29069,270,28461,2.5882,3.9211,166,182
2/17/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19887,0,0,0,18395,25289,899759,24722,2098,25488,3.5625,3.9211,147,183
2/18/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19873,0,0,0,18406,25298,897514,24593,3264,25417,3,3.921,131,166
2/19/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19561,0,0,0,18150,25002,896449,24407,3000,25245,3.3333,3.921,153,166
2/20/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19925,0,0,0,18380,25275,894724,24799,2436,25498,2,3.921,178,180
2/21/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20983,0,0,0,19488,26260,893237,26107,4267,26491,3.4166,3.9209,140,161
2/22/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23178,0,0,0,21287,28422,892722,29127,4840,28652,3.9565,3.921,189,205
2/23/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20424,0,0,0,18822,25886,890263,25472,3231,25980,2.7368,3.9209,172,151
2/24/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19046,0,0,0,17553,23984,888814,23605,3284,24037,3.5294,3.9208,162,176
2/25/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20849,0,0,0,19131,26131,887714,26140,2438,26296,3.6923,3.9208,173,146
2/26/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19495,0,0,0,17989,25377,885999,24526,1812,25659,3.25,3.9222,202,136
2/27/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19825,0,0,0,18286,25256,883572,24833,1693,25514,2.923,3.9222,224,128
2/28/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21373,0,0,0,19780,26510,882193,26755,1790,26645,4.5555,3.9223,224,158
3/1/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25667,0,0,0,23832,30065,880057,32057,1733,30270,3.5,3.9208,260,196
3/2/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23235,0,0,0,21515,28087,878121,28911,1250,28291,2.8695,3.9207,221,160
3/3/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20920,0,0,0,19496,26076,875162,25832,274,26279,4.0769,3.9208,172,200
3/4/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,18687,0,0,0,17336,24048,871626,23442,231,24201,3.8125,3.9208,144,148
3/5/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,18700,0,0,0,17355,23282,868428,23244,251,23408,3.3333,3.9207,140,127
3/6/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20037,0,0,0,18624,24452,867270,24750,240,24585,4,3.9208,144,140
3/7/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22450,0,0,0,20977,26657,867243,27693,233,26876,3,3.9207,173,196
3/8/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25653,0,0,0,23863,29763,868085,31722,236,29949,3.4285,3.9207,186,168
3/9/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21545,0,0,0,20166,25954,866134,26363,209,26090,4.2941,3.9207,162,133
3/10/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22162,0,0,0,20702,26304,864955,27259,249,26471,3.421,3.9207,166,175
3/11/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21956,0,0,0,20474,26652,861885,27030,237,26808,3.1153,3.9206,136,154
3/12/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22609,0,0,0,21112,27363,860063,28022,239,27625,3.7368,3.9206,159,217
3/13/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23788,0,0,0,22097,27801,860654,29317,243,27967,2.9444,3.9206,172,180
3/14/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25954,0,0,0,24087,30556,861195,32064,237,30752,3.4666,3.9206,185,194
3/15/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,27415,0,0,0,25705,32697,858953,33836,229,32923,3.2,3.9205,203,209
3/16/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25564,0,0,0,23782,30436,857101,31408,228,30599,2.7619,3.922,205,234
3/17/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22539,0,0,0,21077,27861,855130,27780,213,28037,3,3.9204,150,177
3/18/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22238,0,0,0,20726,27216,853830,27440,192,27474,3.421,3.922,160,170
3/19/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22337,0,0,0,20963,27092,852710,27375,211,27343,3.0952,3.9219,192,140
3/20/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22084,0,0,0,20645,27324,850319,27409,187,27520,3.1499,3.9202,158,158
3/21/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23235,0,0,0,21673,28321,848089,28733,210,28453,3.4848,3.9219,213,191
3/22/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24848,0,0,0,23064,30140,846703,30707,217,30377,3.5925,3.9218,183,190
3/23/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23540,0,0,0,22011,28783,844696,29038,204,28993,3.125,3.9201,175,174
3/24/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20816,0,0,0,19373,26539,841620,25943,179,26673,3.4444,3.9217,168,199
3/25/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19174,0,0,0,17914,25276,838001,23867,170,25465,2.7916,3.9216,172,141
3/26/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20862,0,0,0,19488,25686,836346,25832,170,25889,3.4642,3.92,146,170
3/27/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21302,0,0,0,19919,26428,834946,26465,192,26601,2.5499,3.9215,161,168
3/28/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22030,0,0,0,20432,26599,834629,27327,206,26887,2.7999,3.9214,174,218
3/29/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24178,0,0,0,22507,28860,832918,30069,217,28978,2.7999,3.9197,175,160
3/30/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23582,0,0,0,21897,28683,830081,29346,200,28881,3.7777,3.9214,206,188
3/31/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22417,0,0,0,20814,27690,828542,27840,178,27906,4,3.9215,172,175
4/1/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21746,0,0,0,20291,27122,826891,26975,183,27380,3.7826,3.9197,185,165
4/2/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21054,0,0,0,19733,26296,825987,26176,206,26433,3.7083,3.9214,183,203
4/3/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21054,0,0,0,19643,26083,823514,25969,212,26206,3.5384,3.9213,146,170
4/4/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21086,0,0,0,19684,26430,820809,26251,213,26592,4,3.9197,190,172
4/5/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23138,0,0,0,21638,27800,820875,28733,183,27995,2.7777,3.9213,200,179
4/6/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21913,0,0,0,20511,26276,819565,26974,167,26511,3.25,3.9212,167,204
4/7/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20132,0,0,0,18738,24497,817986,24863,183,24665,3.4583,3.9195,154,174
4/8/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20367,0,0,0,18973,24359,817056,25098,202,24633,3.0555,3.9211,173,179
4/9/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21735,0,0,0,20293,25639,817047,26865,169,25824,3.5789,3.9211,188,165
4/10/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21174,0,0,0,19654,25324,815845,26142,169,25501,3.6666,3.9194,162,190
4/11/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22699,0,0,0,21046,26956,815919,28083,138,27113,3.6842,3.9211,165,177
4/12/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24048,0,0,0,22358,28577,816231,29856,163,28707,3.0714,3.921,190,232
4/13/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22607,0,0,0,21009,27814,815342,28268,171,28141,2.3809,3.9192,211,209
4/14/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20218,0,0,0,18766,24914,814042,24908,165,25046,3.6666,3.9209,171,213
4/15/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,18770,0,0,0,17458,24214,812261,23304,161,24438,3.5,3.9208,155,170
4/16/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,18808,0,0,0,17448,23863,810313,23462,150,24054,3.6363,3.9192,147,157
4/17/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20661,0,0,0,19157,25732,809150,25806,159,25831,4.0555,3.9208,191,189
4/18/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21201,0,0,0,19725,26052,808820,26395,180,26230,3.875,3.9208,153,189
4/19/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22302,0,0,0,20800,27188,807152,27993,179,27384,3.5238,3.9192,155,196
4/20/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22356,0,0,0,20800,26172,804126,27542,141,26449,2.625,3.9208,190,200
4/21/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19981,0,0,0,18608,24710,802065,24917,166,24852,2.8333,3.9207,183,189
4/22/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19538,0,0,0,18058,24095,799649,24311,193,24276,3.0769,3.9191,185,207
4/23/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20995,0,0,0,19477,25056,797717,26131,142,25168,4.0769,3.9207,163,200
4/24/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21325,0,0,0,19729,26003,795434,26605,150,26161,3.16,3.9206,161,262
4/25/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21614,0,0,0,20189,26674,794008,27130,166,26887,3.0625,3.919,172,221
4/26/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22119,0,0,0,20566,27528,792654,27821,150,27723,3,3.9206,174,162
4/27/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21193,0,0,0,19622,26042,791359,26588,133,26275,4.0833,3.9206,146,171
4/28/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21624,0,0,0,20186,25854,790886,27064,159,25917,3.1666,3.9189,156,152
4/29/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21099,0,0,0,19644,25496,790348,26193,172,25621,3.75,3.9208,160,181
4/30/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21898,0,0,0,20517,26003,790357,27227,171,26073,3.125,3.9209,165,145
5/1/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23495,0,0,0,21909,27689,790471,29138,181,27907,3.5333,3.9188,180,214
5/2/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21385,0,0,0,19921,26832,789314,26719,172,26909,3.2799,3.9204,170,178
5/3/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20616,0,0,0,19074,26165,788173,25957,167,26395,3.5555,3.9204,175,176
5/4/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20415,0,0,0,18929,25125,787023,25625,131,25275,2.6923,3.9187,161,188
5/5/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,18432,0,0,0,17047,22992,784750,23146,161,23135,3.3571,3.9203,166,134
5/6/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,17363,0,0,0,15967,22675,782484,21963,155,22883,4.5714,3.9203,120,145
5/7/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,17231,0,0,0,15968,21873,780473,21800,153,22097,2.8333,3.9187,144,136
5/8/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,17928,0,0,0,16595,22602,778320,22618,140,22824,3.8888,3.9203,175,176
5/9/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19142,0,0,0,17705,24322,776455,24225,126,24484,3.4117,3.9203,147,153
5/10/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20556,0,0,0,18961,25265,775702,25725,175,25467,2.7647,3.9186,171,152
5/11/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,19874,0,0,0,18469,24506,773736,24799,146,24657,1.6666,3.9202,164,165
5/12/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,18533,0,0,0,17181,23267,770972,23196,130,23530,3.3999,3.9201,131,164
5/13/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,18206,0,0,0,16875,22922,768785,22843,138,23051,3.8888,3.9185,156,169
5/14/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,20145,0,0,0,18727,24084,767236,25335,386,24242,2.9166,3.9201,151,171
5/15/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21382,0,0,0,19836,25167,766944,26605,5460,25402,3.6666,3.92,176,224
5/16/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22459,0,0,0,20860,26232,767154,27988,5453,26368,3.5555,3.9184,150,162
5/17/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23777,0,0,0,22027,27657,768464,29642,3937,27827,3.6315,3.92,174,154
5/18/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23272,0,0,0,21697,27140,768821,28736,4052,27281,3,3.92,211,158
5/19/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22100,0,0,0,20612,25880,770063,27438,15411,26124,3.1764,3.9183,188,170
5/20/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22409,0,0,0,20860,26520,771125,27817,21804,26773,3.3999,3.9199,215,189
5/21/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,21918,0,0,0,20264,26636,770898,27394,12727,26792,3.0555,3.9199,320,155
5/22/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22374,0,0,0,20900,26744,771178,27993,13588,26923,4.0666,3.9183,239,150
5/23/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23671,0,0,0,22056,27985,771970,29500,10155,28196,3.3043,3.9199,169,157
5/24/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25084,0,0,0,23451,29110,773347,31264,7133,29308,3.4615,3.9198,175,219
5/25/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25213,0,0,0,23504,29231,773862,31095,6093,29450,4,3.9182,191,217
5/26/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23803,0,0,0,22365,27990,772319,29416,6219,28188,2.8235,3.9198,176,146
5/27/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23958,0,0,0,22452,28245,771284,29757,8642,28443,2.6842,3.9197,171,171
5/28/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23969,0,0,0,22503,28570,771458,29748,11366,28777,3.6923,3.918,141,182
5/29/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24565,0,0,0,23073,29124,769898,30340,9455,29355,3.5,3.9197,182,176
5/30/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24530,0,0,0,22931,28987,770594,30390,11199,29230,2.7647,3.9196,186,215
5/31/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,26830,0,0,0,25065,30960,771309,33048,8947,31115,2.5882,3.9179,181,200
6/1/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,62642,0,0,0,59689,48578,793721,73278,6783,48848,3.5909,3.9196,254,314
6/2/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,72553,0,0,0,69293,60425,814954,84080,5777,60752,2.5769,3.9194,290,403
6/3/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,73552,0,0,0,69987,63439,834799,85394,5324,63909,3.5185,3.9178,304,287
6/4/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,80563,0,0,0,77003,70521,854507,93480,5135,71034,2.9333,3.9194,382,322
6/5/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,84734,0,0,0,81013,76661,874160,98567,4986,77121,3.4838,3.9193,417,432
6/6/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,91720,0,0,0,87650,84151,895147,107122,4299,84561,3.5384,3.9176,445,444
6/7/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,99141,0,0,0,94802,92279,917089,115557,4801,92697,3.2,3.9192,439,375
6/8/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,87975,0,0,0,83815,87962,929756,103089,4675,88570,3.8484,3.9192,446,406
6/9/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,80484,0,0,0,76829,82150,939672,94695,4419,82761,3.2954,3.9174,435,404
6/10/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,77295,0,0,0,73765,79186,949121,90748,4188,79718,3.75,3.919,442,440
6/11/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,76689,0,0,0,73237,78681,958728,90246,3548,79260,4,3.919,438,457
6/12/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,73085,0,0,0,69672,77207,964293,86538,3022,77687,2.8787,3.9173,423,428
6/13/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,76396,0,0,0,72885,78386,972636,90342,2844,78928,3.5,3.9189,451,468
6/14/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,85241,0,0,0,81306,86053,983620,100706,2601,86584,4.0333,3.9189,464,469
6/15/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,80163,0,0,0,76385,82731,992575,94880,2490,83419,2.5,3.9172,509,566
6/16/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,73814,0,0,0,70307,77444,997061,87328,2657,78071,4.3846,3.9189,428,502
6/17/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,70677,0,0,0,67417,75009,1002729,83768,2655,75550,3.2592,3.9188,364,318
6/18/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,70955,0,0,0,67788,75636,1009210,84372,2564,76238,3.3448,3.9171,445,545
6/19/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,71032,0,0,0,67654,75286,1016289,84541,2523,75798,3.3939,3.9187,532,550
6/20/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,72668,0,0,0,69259,77781,1023547,86658,2198,78426,4.04,3.9187,493,545
6/21/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,76666,0,0,0,72880,82105,1030809,91466,2232,82668,3.2,3.917,524,617
6/22/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,72736,0,0,0,69239,78809,1035792,86669,2008,79483,3.0357,3.9186,501,524
6/23/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,62004,0,0,0,58896,70174,1038312,74214,2294,70679,3,3.9185,490,449
6/24/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,60348,0,0,0,57396,68432,1041070,72466,2233,68988,2.5909,3.9168,437,463
6/25/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,61787,0,0,0,58632,68525,1044366,74144,2012,69187,3.1111,3.9184,500,566
6/26/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,64934,0,0,0,61815,70329,1050987,77841,2076,70799,3.875,3.9183,452,548
6/27/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,67244,0,0,0,64040,72894,1055605,80742,2229,73482,3.6739,3.9167,503,641
6/28/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,75845,0,0,0,72008,80879,1063689,91565,1846,81490,3.372,3.9182,553,690
6/29/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,49362,0,0,0,46606,67407,1053396,60349,1804,67966,3.7346,3.9182,506,657
6/30/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,31295,0,0,0,29531,50018,1039314,39074,1749,50479,3.4722,3.9164,390,474
7/1/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,26621,0,0,0,24943,43062,1028971,33592,1820,43476,3.5185,3.9181,421,444
7/2/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,29284,0,0,0,27625,41982,1018624,36518,1868,42374,3.1,3.9179,399,354
7/3/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,29751,0,0,0,28115,41925,1011527,36821,1856,42274,3.3548,3.9163,406,331
7/4/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,29483,0,0,0,27706,42440,1004017,36641,1669,42826,3.0909,3.9178,365,315
7/5/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,28854,0,0,0,27066,42202,995925,35979,1682,42655,3.2962,3.9178,336,347
7/6/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,27226,0,0,0,25588,39277,987624,33999,1764,39659,3.6666,3.9162,335,432
7/7/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,27752,0,0,0,26185,36773,982823,34355,1674,37244,3.5882,3.9179,295,289
7/8/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,30278,0,0,0,28625,38417,978801,37160,1755,38768,3.1111,3.9178,312,237
7/9/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,29559,0,0,0,27831,38086,974662,36432,1652,38376,3.7826,3.9162,280,255
7/10/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,26350,0,0,0,24846,35570,968893,32547,1597,35853,2.923,3.9177,273,232
7/11/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,26716,0,0,0,25154,36016,964212,33349,1421,36342,3.6842,3.9177,270,267
7/12/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,27553,0,0,0,25739,38117,958733,34592,1354,38424,3.6774,3.9159,282,282
7/13/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25693,0,0,0,24049,35682,952903,32105,1267,36024,2.9354,3.9175,306,279
7/14/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23383,0,0,0,21858,32102,947334,29170,1339,32346,2.8636,3.9173,322,237
7/15/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23754,0,0,0,22272,32342,942324,29683,1335,32608,3.3809,3.9157,278,295
7/16/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22673,0,0,0,21344,31126,935794,28222,1423,31476,3.0714,3.9173,263,220
7/17/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,22877,0,0,0,21339,30893,930508,28453,1496,31167,3.6842,3.9172,258,206
7/18/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,27403,0,0,0,25803,33726,927368,33857,1301,34082,3.4848,3.9155,266,205
7/19/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,31248,0,0,0,29392,38106,924795,38870,1337,38391,3.8399,3.9172,276,259
7/20/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,29392,0,0,0,27777,36611,920720,36283,1257,36930,3.0454,3.9171,268,266
7/21/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,26259,0,0,0,24757,32670,918131,32461,1341,32980,3.5454,3.9155,246,212
7/22/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,26017,0,0,0,24557,32477,915873,32314,1326,32786,3,3.9171,252,224
7/23/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25188,0,0,0,23841,32081,912929,31093,1423,32347,3.1111,3.917,265,210
7/24/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23321,0,0,0,21869,30943,909276,29037,1339,31175,3.0625,3.9153,253,219
7/25/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25669,0,0,0,24059,32390,906791,31786,1270,32627,3.12,3.9169,255,246
7/26/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,30623,0,0,0,28779,36997,906561,38215,1384,37342,3.8518,3.9169,394,363
7/27/2025,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,31928,0,0,0,30100,36809,906555,39101,1460,37067,3.4814,3.9152,269,284
